Latitude,Longitude,Elevation,Grade(%)
38.02163,-4.8097,546,2.079767682
38.0224,-4.80996,544.6,2.447211038
38.0229799,-4.81008,543.2,3.130976072
38.02357,-4.8102,543,4.275284788
38.02447,-4.81027,545.7,5.400667063
38.02536,-4.81035,550.4,6.348499273
38.02581,-4.81035,555.8,6.773560001
38.02626,-4.81034,560,6.649153433
38.02686,-4.81027,567.7,6.027163269
38.02746,-4.8102,578.6,5.775919793
38.02806,-4.81013,581.8,5.472822156
38.02865,-4.8099999,583.2,4.303998788
38.02923,-4.8098599,583.7,2.43418029
38.0299,-4.80963,583.5,0.350937801
38.03057,-4.8094,578.7,-1.623386967
38.0312399,-4.80917,572.1,-3.523268193
38.03208,-4.80879,567,-4.953086725
38.03292,-4.80841,561.8,-5.930537518
38.03376,-4.8080299,555.6,-6.519954393
38.0346,-4.80765,542,-6.433837947
38.0351,-4.80748,534.8,-6.165901472
38.0356,-4.80731,533,-5.679358486
38.03629,-4.80727,534.7,-4.929198257
38.03699,-4.80723,535,-3.748266117
38.03781,-4.80736,532.9,-2.479539806
38.03863,-4.80748,533.6,-1.291354578
38.03945,-4.80761,533.4,-0.106046528
38.04027,-4.80773,530,1.003335771
38.0410899,-4.80786,530.7,1.906870653
38.04191,-4.80798,533.1,2.263813498
38.04273,-4.80811,537.5,2.150859205
38.04355,-4.80823,542.7,1.987654095
38.04437,-4.80836,548.6,1.97968369
38.04519,-4.80848,550.4,1.792632399
38.04601,-4.80861,550.7,1.641376937
38.04684,-4.80873,549.946156,1.760174123
38.04752,-4.80884,549.3275543,1.77789898
38.04821,-4.80895,548.7,1.434108381
38.04889,-4.80906,549.123706,0.989860192
38.04913,-4.8091,549.2733227,0.680315088
38.04965,-4.80922,549.6,0.531723358
38.05017,-4.80934,550.1,0.458182945
38.05082,-4.80951,550.6,0.489275208
38.05143,-4.8097899,555.8,0.740027824
38.05204,-4.81008,557.1,0.941660835
38.0526399,-4.81049,554,0.91968146
38.05323,-4.81091,553,0.832809024
38.05387,-4.81154,554,0.577041082
38.0545199,-4.81217,556,0.296924107
38.05507,-4.81293,555,0.013498007
38.05563,-4.81368,553.7,-0.256611286
38.05618,-4.81456,554.8,-0.489150936
38.05674,-4.81545,558.3,-0.697418499
38.0573,-4.81633,554.4,-0.428235536
38.05785,-4.81721,551.6,-0.222822965
