Latitude,Longitude,Elevation,Grade(%)
44.51787,-107.84188,1277.5,0.393128585
44.51804,-107.84129,1277.1,0.278999539
44.51822,-107.84078,1276.6,0.202938595
44.51841,-107.84027,1276.5,0.144854284
44.51866,-107.83968,1277.7,0.120526024
44.51913,-107.83871,1279.5,0.118134706
44.51941,-107.83822,1280.8,0.130446334
44.51975,-107.8377,1282.8,0.163995718
44.52007,-107.83726,1284.8,0.226545706
44.52073,-107.83645,1292,0.29194938
44.52129,-107.83591,1293.1,0.350772878
44.52185,-107.83536,1293.2,0.39981768
44.52249,-107.83478,1291.7,0.442695569
44.52313,-107.83419,1286.1,0.479929899
44.52377,-107.8336,1281.5,0.502453534
44.52441,-107.83301,1277.6,0.513857496
44.52505,-107.83243,1272.8,0.52763898
44.52569,-107.83184,1272,0.542952565
44.52617,-107.8314,1271.5,0.550265083
44.52691,-107.8307,1270.7,0.552022871
44.52766,-107.83,1274,0.558304006
44.52794,-107.8297,1278.6,0.574282832
44.52815,-107.82948,1282.7,0.578709923
44.52846,-107.82907,1290.4,0.571788718
44.52868,-107.82875,1288.7,0.551055034
44.52903,-107.82807,1293,0.520210965
44.52918,-107.82773,1291.2,0.467739442
44.52933,-107.82733,1289.7,0.399518692
44.52948,-107.8268,1288.5,0.330425155
44.52959,-107.82633,1286.3,0.265466436
44.52967,-107.82586,1282.4,0.205535901
44.52972,-107.8254,1280,0.155063759
44.52975,-107.82488,1279.7,0.120764892
44.52976,-107.82434,1280.1,0.091756178
44.52974,-107.82349,1280.4,0.067596774
44.5297,-107.8223,1280.6,0.042502093
44.52967,-107.8211,1283,0.003650883
44.52963,-107.81991,1284.6,-0.049002769
44.5296,-107.81871,1284.6,-0.114157075
44.52957,-107.81752,1285.2,-0.19936597
44.52953,-107.81632,1286,-0.283109809
44.5295,-107.81513,1285.7,-0.371557994
44.52947,-107.81393,1282.6,-0.46493371
44.52943,-107.81274,1275,-0.552582296
44.5294,-107.81192,1273.6,-0.611310382
44.52932,-107.81071,1271.1,-0.636739644
44.52919,-107.80949,1270.6,-0.59980463
44.52909,-107.80875,1269.1,-0.563995473
44.52896,-107.80793,1271.5,-0.523242686
44.52882,-107.80711,1275.1,-0.48191304
