Latitude,Longitude,Elevation,Grade(%)
47.00402,-71.35271,182.6583314,-1.078097257
47.00429,-71.35257,182.1893839,-1.011084784
47.00481,-71.35234,181.3,-0.880364006
47.00533,-71.35211,181.5,-0.686716104
47.00605,-71.35185,182.1,-0.415187934
47.0068,-71.35162,184.3,-0.229448461
47.00755,-71.35139,186,0.115074627
47.00831,-71.3511599,187.2,0.505496876
47.00904,-71.35087,186.2,0.835725734
47.00977,-71.3505799,187,1.155664802
47.01038,-71.35026,189.3,1.562659496
47.011,-71.34995,192.2,1.983145081
47.01177,-71.34953,197.7,2.348973291
47.01254,-71.34911,199.3,2.572582606
47.01332,-71.34868,201.5,2.768458523
47.01409,-71.34826,207.4,3.020663077
47.01487,-71.34784,212.7,3.110940519
47.01564,-71.34742,212.7,3.124820462
47.01626,-71.34705,213,3.107043993
47.01671,-71.34672,213.5,3.092017135
47.01715,-71.3464,217.4,3.217190273
47.01782,-71.34584,222.2,3.303618916
47.01841,-71.34522,223.5,3.429957018
47.01879,-71.34479,226.3,3.694683469
47.01936,-71.34408,229.8,4.141052465
47.01972,-71.3435499,232.7,4.528259529
47.02001,-71.34309,235.5,4.693534994
47.02057,-71.34213,239.4,4.583526085
47.02112,-71.34117,245.4,4.27994612
47.02168,-71.34021,248.8,3.8218787
47.0222399,-71.33925,251.8,3.218628928
47.02279,-71.33825,250.8,2.601384466
47.02335,-71.33725,247.5,2.062046818
47.02384,-71.33639,245.8,1.557989056
47.02433,-71.33553,243.8,1.140629909
47.02482,-71.33467,245.7,0.815110927
47.02532,-71.33381,249,0.714795766
47.02582,-71.33295,250.8,0.831650454
47.02632,-71.3320899,253.1,1.21608904
47.02663,-71.33157,252.5,1.5703181
47.02694,-71.3310599,253.1,1.703672724
47.02746,-71.3304,254.7,1.522523842
47.02794,-71.32987,256,0.918487673
47.0287099,-71.32922,256.8,0.065753694
47.02933,-71.32881,255.1,-0.969664557
47.02995,-71.32849,248.7,-2.120272509
47.03055,-71.32827,242.7,-3.236665379
47.0311499,-71.3281499,236,-4.330867778
47.0317,-71.3281,230.3,-5.245109855
47.03255,-71.32807,223.7,-5.819769931
47.03339,-71.32804,217.2,-5.924387479
47.0342399,-71.32801,213.9,-5.553820709
47.03508,-71.32798,212.2,-4.785428141
47.03593,-71.32795,211.5,-3.855922221
47.03677,-71.32792,212.2,-2.842691602
47.0376199,-71.32789,214.4,-1.890789218
47.03846,-71.32786,216.7,-1.128379223
47.03931,-71.32783,217.5,-0.543295556
47.04016,-71.3278,218.4362142,-0.087364364
47.04073,-71.32778,219.0640263,0.336578152
47.04158,-71.3277899,220,0.756359111
47.04214,-71.3278799,220.4,1.195653773
47.04264,-71.32801,221.1,1.663112251
47.0433499,-71.32823,224.8,2.156411079
47.04405,-71.32854,230.6,2.65214743
47.04448,-71.32879,233.6,3.125934728
47.0449,-71.32904,236.1,3.559893819
47.04552,-71.3295,239.6,3.850062078
47.0461,-71.3300299,242,3.975865854
47.04669,-71.33057,243.8,3.836582081
47.04728,-71.3311,245.8,3.427452176
47.04786,-71.3316399,248.1,2.834710211
47.0485,-71.33223,248.8,2.241920771
47.04913,-71.33282,247.5,1.663943449
47.04977,-71.33341,246.7,1.137147903
47.0504,-71.33401,244.4,0.531266959
47.05104,-71.3346,243,-0.323660737
47.05175,-71.33539,241.3,-1.113592918
