Latitude,Longitude,Elevation,Grade(%)
38.36727,-107.08121,2686.2,5.011452925
38.36675,-107.08143,2690.5,4.866419099
38.36611,-107.08166,2697.3,4.648095141
38.36547,-107.08189,2700.2,4.32704058
38.36484,-107.08213,2706.2,3.954165044
38.36403,-107.08254,2712.3,3.630584902
38.36356,-107.08287,2717.6,3.316246866
38.3630799,-107.0832,2719.7,2.948917575
38.36243,-107.0838799,2727.8,2.512636104
38.36178,-107.08456,2730.7,2.16014798
38.36114,-107.08523,2730.7,1.833022783
38.36049,-107.08591,2732.1,1.516186032
38.35989,-107.08649,2727.7,1.232599605
38.35929,-107.08707,2723.2,1.022450452
38.35902,-107.08741,2720.1,0.783243336
38.3587599,-107.08795,2716.3,0.404399789
38.3585,-107.08848,2707.8,-0.011532098
38.35822,-107.08945,2707.6,-0.402139304
38.35811,-107.08993,2705.1,-0.759654524
38.35788,-107.09084,2705,-1.093295725
38.35764,-107.09175,2701.6,-1.395957968
38.35741,-107.09244,2699.1,-1.632368516
38.3572,-107.09302,2699.9,-1.7863555
38.35685,-107.09354,2703.6,-1.902197529
38.35654,-107.09389,2707.1,-1.909427131
38.35591,-107.09444,2707.4,-1.863055656
38.3552899,-107.09498,2707.2,-1.707132008
38.35483,-107.09517,2708.2,-1.442365689
38.3545299,-107.09527,2709.9,-1.042216478
38.35413,-107.09528,2709.1,-0.579478924
38.3538,-107.09521,2707.2,-0.086154233
38.35344,-107.09504,2705.6,0.441967502
38.35286,-107.09468,2701.9,0.938314595
38.35236,-107.09457,2696,1.379115366
38.3521,-107.09455,2696,1.750449331
38.35177,-107.0946699,2702.8,2.102614449
38.3514399,-107.09491,2706,2.176045347
38.35104,-107.09532,2707.4,2.127637802
38.3506799,-107.09587,2709,1.988361512
38.35015,-107.09672,2712.1,1.790729731
38.34962,-107.09757,2716.5,1.548889689
38.3490899,-107.09842,2720.3,1.290291738
38.34857,-107.09926,2724.9,1.080221366
38.34804,-107.10011,2730.5,0.989255784
38.34751,-107.10096,2732.3,1.042199582
38.34707,-107.10142,2736.7,1.064492143
38.3466,-107.10174,2738.8,1.05497015
38.3461799,-107.10193,2737.1,1.047367483
38.34551,-107.10198,2733.9,1.069199804
38.34508,-107.10192,2732.3,1.098919539
38.34469,-107.10176,2730.3,1.127878878
38.3442099,-107.10145,2727.2,1.120679635
38.34379,-107.10109,2724,1.063049282
38.3433599,-107.10073,2721.6,0.928672869
38.34297,-107.10042,2718.8,0.81100027
38.3426199,-107.10027,2713.1,0.84708939
38.34237,-107.1002,2715.7,0.989086207
38.342,-107.10017,2720.5,1.141037922
38.34165,-107.10026,2723.1,1.257816625
38.34134,-107.10038,2727.2,1.352721497
38.34114,-107.1005,2729.3,1.451933365
38.34097,-107.10065,2730.8,1.585936877
38.3406499,-107.10102,2732.6,1.759790886
38.34026,-107.1016099,2731.4,1.981085343
38.3397999,-107.1023699,2725.6,2.228964767
38.33934,-107.1031299,2730.1,2.596504377
38.33888,-107.1039,2735.7,3.029493545
38.33857,-107.10429,2738.7,3.361140922
38.33823,-107.10457,2742,3.689560716
38.33758,-107.10476,2744.7,3.836143077
38.3371799,-107.10473,2744.7,3.84932989
38.33648,-107.10451,2748.4,3.758094626
38.33572,-107.10424,2752.9,3.562548846
38.33496,-107.10396,2755.1,3.282187448
38.3342,-107.10369,2755.4,2.91453149
38.33344,-107.10342,2755.9,2.354216046
